,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster,IMDb_ID
4057,230783,http://www.imdb.com/title/tt230783,Signs & Wonders (2000),6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NTY1NTM5M15BMl5BanBnXkFtZTcwMzY1MTcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt4058
4059,190861,http://www.imdb.com/title/tt190861,Vatel (2000),6.6,Biography|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNjQ5NDk1OV5BMl5BanBnXkFtZTYwNDEyMTE5._V1_UY268_CR3,0,182,268_AL_.jpg",tt4060
4060,231775,http://www.imdb.com/title/tt231775,Down to Earth (2001),5.4,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzNmODQ5N2QtMzEwMy00MjRmLWE1MzEtZmUyZmQ3ZmIzYmMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg",tt4061
4061,265632,http://www.imdb.com/title/tt265632,Recess: School's Out (2001),6.6,Animation|Family|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2M5NDQ2YjktNmI0Zi00ODBmLWIyZGQtYTk3Y2EyYTM0ZTUzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg",tt4062
4062,230838,http://www.imdb.com/title/tt230838,Sweet November (2001),6.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NjYzNzkzNl5BMl5BanBnXkFtZTYwNjg1ODc5._V1_UX182_CR0,0,182,268_AL_.jpg",tt4063
4066,233142,http://www.imdb.com/title/tt233142,3000 Miles to Graceland (2001),5.9,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMDA0NDAyOTReQTJeQWpwZ15BbWU2MDM4ODg3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4067
4068,236493,http://www.imdb.com/title/tt236493,The Mexican (2001),6.1,Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWIxZTExZjctZjA5ZC00NGQ2LTk4M2YtMWIyMGM2NzRlNWVkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4069
4069,250720,http://www.imdb.com/title/tt250720,See Spot Run (2001),5.4,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNjg4MTk1NF5BMl5BanBnXkFtZTYwMjE4Nzc5._V1_UX182_CR0,0,182,268_AL_.jpg",tt4070
4070,262462,http://www.imdb.com/title/tt262462,Carman: The Champion (2001),6.0,Action|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MTYwODkxOV5BMl5BanBnXkFtZTgwMTQ3ODU3MDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4071
4071,182000,http://www.imdb.com/title/tt182000,The Caveman's Valentine (2001),6.0,Crime|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MzI0MTkwMl5BMl5BanBnXkFtZTYwNDMxMjk5._V1_UY268_CR9,0,182,268_AL_.jpg",tt4072
4073,251031,http://www.imdb.com/title/tt251031,Series 7: The Contenders (2001),6.6,Comedy|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NzU4MjUwMl5BMl5BanBnXkFtZTYwNTUwMTc4._V1_UY268_CR0,0,182,268_AL_.jpg",tt4074
4074,179626,http://www.imdb.com/title/tt179626,15 Minutes (2001),6.1,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MzQ1MzIwNl5BMl5BanBnXkFtZTYwMTAxODc5._V1_UY268_CR2,0,182,268_AL_.jpg",tt4075
4076,212380,http://www.imdb.com/title/tt212380,Blow Dry (2001),6.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDM0NjI5NV5BMl5BanBnXkFtZTcwNDIwNTEzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt4077
4077,138493,http://www.imdb.com/title/tt138493,Hit and Runway (1999),6.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNzEyODM1M15BMl5BanBnXkFtZTcwMjQ1NjIyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",tt4078
4078,236447,http://www.imdb.com/title/tt236447,Long Night's Journey Into Day (2000),8.0,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MTIzMTc4M15BMl5BanBnXkFtZTgwMjA0OTk1MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",tt4079
4079,161977,http://www.imdb.com/title/tt161977,Simon Magus (1999),7.0,Mystery|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MDI5MzYzOV5BMl5BanBnXkFtZTcwOTE3MTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4080
4080,220157,http://www.imdb.com/title/tt220157,When Brendan Met Trudy (2000),6.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2OTg3NjA1NF5BMl5BanBnXkFtZTcwMTQyNjMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4081
4081,99073,http://www.imdb.com/title/tt99073,Avalon (1990),7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNDkwODc0NV5BMl5BanBnXkFtZTYwMDY2NTM5._V1_UX182_CR0,0,182,268_AL_.jpg",tt4082
4082,116447,http://www.imdb.com/title/tt116447,Gray's Anatomy (1996),7.0,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2EwOTMyZDItNzc4Ni00NTMwLWExMGEtNGRkOTMxNjVjMWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",tt4083
4083,107474,http://www.imdb.com/title/tt107474,Maadadayo (1993),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDM3OTIyNDIwMV5BMl5BanBnXkFtZTcwODg2NjEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4084
4084,81163,http://www.imdb.com/title/tt81163,The Mirror Crack'd (1980),6.2,Crime|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NTQxNDM1NF5BMl5BanBnXkFtZTgwNTYxMjU2OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4085
4086,82912,http://www.imdb.com/title/tt82912,Pixote (1981),8.0,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzcyNTM1M15BMl5BanBnXkFtZTcwODg2NzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4087
4087,91836,http://www.imdb.com/title/tt91836,Reform School Girls (1986),5.1,Drama|Thriller|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY4YTM0NDQtMTQyMy00Yzk5LTgwZWQtM2FkNDIyZmI0MDEwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4088
4092,65687,http://www.imdb.com/title/tt65687,Elvis: That's the Way It Is (1970),8.0,Documentary|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWExNmI5ODUtMmNhMC00MGU4LWE1NGUtZWZlZjNiNDk4MTE5XkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4093
4093,60424,http://www.imdb.com/title/tt60424,The Fortune Cookie (1966),7.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWIxMWViNWMtMjE5Zi00Yzg0LTg0YjMtYmFhNjIzOGRhOGI3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4094
4094,57251,http://www.imdb.com/title/tt57251,Lilies of the Field (1963),7.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNTU5NzI4MF5BMl5BanBnXkFtZTcwMjc1NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4095
4095,44685,http://www.imdb.com/title/tt44685,Hans Christian Andersen (1952),6.9,Biography|Family|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MjEwOTQzMl5BMl5BanBnXkFtZTgwMzgxMTkwMzE@._V1_UY268_CR4,0,182,268_AL_.jpg",tt4096
4096,59245,http://www.imdb.com/title/tt59245,The Greatest Story Ever Told (1965),6.6,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NDQ3Mzg3Ml5BMl5BanBnXkFtZTcwNjg5MTkzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4097
4097,53793,http://www.imdb.com/title/tt53793,Elmer Gantry (1960),7.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3NjIzMDA4NV5BMl5BanBnXkFtZTcwMzg4NTczNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4098
4098,60086,http://www.imdb.com/title/tt60086,Alfie (1966),7.1,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmE4NTdiMzItYjcyNi00YmY3LTkzZTEtZmJjMGZmNjM5ZDhhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4099
4099,46899,http://www.imdb.com/title/tt46899,Demetrius and the Gladiators (1954),6.6,Action|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTZkZjg1ZjAtZTQwNC00YjE0LWIzNmYtMTlmNjVmMWZmOGJmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4100
4100,113026,http://www.imdb.com/title/tt113026,The Fantasticks (1995),5.8,Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNTQ1MjI0N15BMl5BanBnXkFtZTcwMDQ0NjUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4101
4102,66740,http://www.imdb.com/title/tt66740,The Abominable Dr. Phibes (1971),7.2,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NDczMDM3MF5BMl5BanBnXkFtZTcwNzU4MDcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4103
4103,59465,http://www.imdb.com/title/tt59465,"Die, Monster, Die! (1965)",5.6,Mystery|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmNiMzg3ZmEtZDkwYS00OTBjLWI0OTgtYTNkYmVjNzNlNDI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4104
4104,79781,http://www.imdb.com/title/tt79781,Real Life (1979),7.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NTgyMjcwOF5BMl5BanBnXkFtZTcwMzgyNjkxMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",tt4105
4106,99385,http://www.imdb.com/title/tt99385,Death Warrant (1990),5.6,Action|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2OTIyMjk1MV5BMl5BanBnXkFtZTcwMDg1ODMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt4107
4107,101764,http://www.imdb.com/title/tt101764,Double Impact (1991),5.5,Action|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDFkNGY3Y2ItODA0MS00NWUwLWFjMTktZmEyYTQxZjFhMmZiXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR2,0,182,268_AL_.jpg",tt4108
4108,77504,http://www.imdb.com/title/tt77504,The End (1978),6.2,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MTM3NTMyM15BMl5BanBnXkFtZTcwOTU2NDE0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4109
4109,68617,http://www.imdb.com/title/tt68617,Fuzz (1972),5.5,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2JjOThmZGMtZTc4My00MDgzLWJmYzMtNDcxNmUwNjAyMTExXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4110
4110,102005,http://www.imdb.com/title/tt102005,Harley Davidson and the Marlboro Man (1991),6.0,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MzE3ODc3OV5BMl5BanBnXkFtZTcwNjA0ODQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt4111
4111,85868,http://www.imdb.com/title/tt85868,Losin' It (1983),4.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MTUwNzcxOV5BMl5BanBnXkFtZTYwMDgyNDY5._V1_UY268_CR2,0,182,268_AL_.jpg",tt4112
4112,100140,http://www.imdb.com/title/tt100140,Mermaids (1990),6.6,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg0MTE1NjUxOV5BMl5BanBnXkFtZTcwMzQxODI1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4113
4113,97880,http://www.imdb.com/title/tt97880,The Mighty Quinn (1989),6.1,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyOTgwMzk1MV5BMl5BanBnXkFtZTcwNjUzNzA2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4114
4114,100232,http://www.imdb.com/title/tt100232,Navy Seals (1990),5.5,Action|Adventure|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MDA1MzI0MF5BMl5BanBnXkFtZTcwODcwOTM2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4115
4115,127952,http://www.imdb.com/title/tt127952,Unmade Beds (1997),7.0,Documentary|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNTQzNDkxM15BMl5BanBnXkFtZTcwNDU2MTMyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt4116
4116,201776,http://www.imdb.com/title/tt201776,Rated X (2000),5.9,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzQ5MTUzODE5NF5BMl5BanBnXkFtZTcwNTcxNjUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4117
4118,100486,http://www.imdb.com/title/tt100486,Reversal of Fortune (1990),7.3,Biography|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MTY0NDM3OV5BMl5BanBnXkFtZTgwMDY1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4119
4119,77413,http://www.imdb.com/title/tt77413,Death on the Nile (1978),7.2,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2Mzc4NDEwN15BMl5BanBnXkFtZTcwNzA3NjAyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt4120
4120,97179,http://www.imdb.com/title/tt97179,DeepStar Six (1989),5.2,Action|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NzI5NDg4OF5BMl5BanBnXkFtZTcwMDAwNDI4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4121
4121,88000,http://www.imdb.com/title/tt88000,Revenge of the Nerds (1984),6.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODU1NzM4NTA4Nl5BMl5BanBnXkFtZTgwMTkxMzcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4122
4122,93857,http://www.imdb.com/title/tt93857,Revenge of the Nerds II: Nerds in Paradise (1987),4.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYThmOGViMjQtYjYwMS00ZmI5LWEwNjMtNmQ5YzhmYWY5NTAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4123
4123,100049,http://www.imdb.com/title/tt100049,Longtime Companion (1989),7.5,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg4MjIwOTQ4NV5BMl5BanBnXkFtZTYwNTUxNjE5._V1_UY268_CR2,0,182,268_AL_.jpg",tt4124
4124,118540,http://www.imdb.com/title/tt118540,4 Little Girls (1997),7.9,Documentary|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MjUwNjQyNV5BMl5BanBnXkFtZTcwMjExNzkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4125
4125,91860,http://www.imdb.com/title/tt91860,River's Edge (1986),7.1,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWFkYjkxNGMtODZlOC00NmVjLTk0ODMtNjA0MDRmODQwZWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4126
4126,89208,http://www.imdb.com/title/tt89208,Girls Just Want to Have Fun (1985),6.0,Comedy|Music|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MzIzNDc3Ml5BMl5BanBnXkFtZTgwMDI1MzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4127
4128,102517,http://www.imdb.com/title/tt102517,Necessary Roughness (1991),6.0,Comedy|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk1NTk3MTk1M15BMl5BanBnXkFtZTcwNzkxMjkxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4129
4129,87015,http://www.imdb.com/title/tt87015,C.H.U.D. (1984),5.5,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzVlODkxY2YtNTliMC00MmQwLTkzNmQtYzM5ZGNiZDlmNTU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4130
4130,215750,http://www.imdb.com/title/tt215750,Enemy at the Gates (2001),7.6,Drama|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWFlY2E3ODQtZWNiNi00ZGU4LTkzNWEtZTQ2ZTViMWRhYjIzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4131
4131,242445,http://www.imdb.com/title/tt242445,Exit Wounds (2001),5.5,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNTQ5MjIwOF5BMl5BanBnXkFtZTYwNDMzODc3._V1_UX182_CR0,0,182,268_AL_.jpg",tt4132
4132,205873,http://www.imdb.com/title/tt205873,The Dish (2000),7.2,Comedy|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDc0ODkzN15BMl5BanBnXkFtZTYwNzY5Nzc5._V1_UX182_CR0,0,182,268_AL_.jpg",tt4133
4133,209144,http://www.imdb.com/title/tt209144,Memento (2000),8.5,Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR0,0,182,268_AL_.jpg",tt4134
4134,250274,http://www.imdb.com/title/tt250274,The Brothers (2001),6.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3OTM2NDM3NV5BMl5BanBnXkFtZTYwNjA3NjU3._V1_UX182_CR0,0,182,268_AL_.jpg",tt4135
4135,125022,http://www.imdb.com/title/tt125022,Heartbreakers (2001),6.2,Comedy|Crime|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjE3NjQzOF5BMl5BanBnXkFtZTcwMDIwOTA0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4136
4136,239949,http://www.imdb.com/title/tt239949,Say It Isn't So (2001),4.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzU5YTE4ZWEtNzdkNi00M2Q5LWJjM2UtOTFmMDg0NjBlMTRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4137
4137,120352,http://www.imdb.com/title/tt120352,Too Much Sleep (1997),6.5,Comedy|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ5NTcyMDc1Nl5BMl5BanBnXkFtZTYwOTc5MDk5._V1_UX182_CR0,0,182,268_AL_.jpg",tt4138
4138,244970,http://www.imdb.com/title/tt244970,Someone Like You... (2001),6.1,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWIwMGYzOGYtMDY2Yy00NDk5LWI5MTItMDI2YzExMzI4ZDQ0XkEyXkFqcGdeQXVyNTE0MDY4Mjk@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4139
4139,227538,http://www.imdb.com/title/tt227538,Spy Kids (2001),5.4,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2JhODU1NmQtNjllYS00ZmQwLWEwZjYtMTE5NjA1M2YyMzdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4140
4140,246989,http://www.imdb.com/title/tt246989,Tomcats (2001),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NzQyMjgwMF5BMl5BanBnXkFtZTYwMTEyMTk2._V1_UX182_CR0,0,182,268_AL_.jpg",tt4141
4141,236784,http://www.imdb.com/title/tt236784,The Tailor of Panama (2001),6.1,Comedy|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2ODcxMDAyMV5BMl5BanBnXkFtZTYwNTEzNjc2._V1_UX182_CR0,0,182,268_AL_.jpg",tt4142
4142,245712,http://www.imdb.com/title/tt245712,Amores Perros (2000),8.1,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjYwYzliYTktMzk3MS00MzE0LTllM2QtMDk3MTFmOGQ2MjE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4143
4143,206187,http://www.imdb.com/title/tt206187,Keep the River on Your Right: A Modern Cannibal Tale (2000),6.8,Documentary|Adventure|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNDIyMzk2NF5BMl5BanBnXkFtZTcwNTc3MTYxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",tt4144
4144,247380,http://www.imdb.com/title/tt247380,Les glaneurs et la glaneuse (2000),7.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGQ0OTA5NDgtOWEzZS00YmNmLWE1YmUtODViMWE2ODNhOTdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4145
4145,164334,http://www.imdb.com/title/tt164334,Along Came a Spider (2001),6.3,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTVlY2VhMWEtYmRlOC00YWVhLWEzMDktZWJlYzNiMWJmZTIwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4146
4146,221027,http://www.imdb.com/title/tt221027,Blow (2001),7.6,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5ODQwNzIxNV5BMl5BanBnXkFtZTYwNzAyMDE3._V1_UX182_CR0,0,182,268_AL_.jpg",tt4147
4147,189192,http://www.imdb.com/title/tt189192,Just Visiting (2001),5.8,Comedy|Fantasy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNTA4MTUzNl5BMl5BanBnXkFtZTYwODczODk2._V1_UX182_CR0,0,182,268_AL_.jpg",tt4148
4148,266860,http://www.imdb.com/title/tt266860,Pokmon 3: The Movie (2000),5.6,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjFjZDdkYjEtODkyNi00Y2VkLWE2YzMtNGVjOGI1ODlhN2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4149
4149,221889,http://www.imdb.com/title/tt221889,Beautiful Creatures (2000),5.9,Comedy|Thriller|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MzE5NTE5N15BMl5BanBnXkFtZTcwMTYwMzAzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4150
4150,268200,http://www.imdb.com/title/tt268200,Brigham City (2001),7.2,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTMzNDgyNl5BMl5BanBnXkFtZTcwMDQ0MTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4151
4151,260332,http://www.imdb.com/title/tt260332,Roozi ke zan shodam (2000),7.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDA0NzU5Nl5BMl5BanBnXkFtZTcwNjM4NzAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt4152
4152,238588,http://www.imdb.com/title/tt238588,Shadow Magic (2000),7.2,Drama|History|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MTI4NTgxMF5BMl5BanBnXkFtZTcwNTI1MjgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4153
4153,243155,http://www.imdb.com/title/tt243155,Bridget Jones's Diary (2001),6.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjc3NjU1ZTEtNmNjNi00YzNiLWI3OWQtMTJmYTRkZDc1NDE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4154
4154,245686,http://www.imdb.com/title/tt245686,Joe Dirt (2001),5.9,Adventure|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5NDgxNzU1MV5BMl5BanBnXkFtZTYwODQ4ODE3._V1_UX182_CR0,0,182,268_AL_.jpg",tt4155
4155,236348,http://www.imdb.com/title/tt236348,Josie and the Pussycats (2001),5.3,Comedy|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0YzQ5ZTUtODcwZi00MThjLWJhNzItMmI4NDQ1NzI5N2Q2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4156
4156,246002,http://www.imdb.com/title/tt246002,Kingdom Come (2001),5.7,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MDk4Njc2OV5BMl5BanBnXkFtZTYwMzYxNzg5._V1_UY268_CR1,0,182,268_AL_.jpg",tt4157
4157,201485,http://www.imdb.com/title/tt201485,The Body (2001),5.3,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjUyODMzNzE4NV5BMl5BanBnXkFtZTcwNTQ0MjQyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",tt4158
4158,221073,http://www.imdb.com/title/tt221073,Chopper (2000),7.2,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTc5Mzc3Njc4M15BMl5BanBnXkFtZTYwODg1MTA5._V1_UY268_CR4,0,182,268_AL_.jpg",tt4159
4159,255094,http://www.imdb.com/title/tt255094,Dayereh (2000),7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1NjczMTI0OV5BMl5BanBnXkFtZTcwMDkzMTkyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt4160
